card_id,card_code,card_rarity,card_type,card_image,card_art_variant,card_name,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_banned
OP03-089-3,OP03-089,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p3.png?250502,3,Brannew,Black,OP03,3000.0,2,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.",,0
OP03-089-4,OP03-089,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p4.png?250502,4,Brannew,Black,OP03,3000.0,2,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.",,0
OP03-089-5,OP03-089,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p5.png?250502,5,Brannew,Black,OP03,3000.0,2,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.",,0
OP03-089-0,OP03-089,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_r2.png?250502,0,Brannew,Black,OP03,3000.0,2,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.",,0
OP03-094-1,OP03-094,UC,CP9,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_p1.png?250502,1,Air Door,Black,OP03,,4,,"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest.",[Trigger] Play up to 1 black Character card with a cost of 3 or less from your trash.,0
OP03-094-2,OP03-094,UC,CP9,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_p2.png?250502,2,Air Door,Black,OP03,,4,,"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest.",[Trigger] Play up to 1 black Character card with a cost of 3 or less from your trash.,0
OP03-094-0,OP03-094,UC,CP9,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-094_r1.png?250502,0,Air Door,Black,OP03,,4,,"[Main] If your Leader's type includes ""CP"", look at 5 cards from the top of your deck; play up to 1 Character card with a type including ""CP"" and a cost of 5 or less. Then, trash the rest.",[Trigger] Play up to 1 black Character card with a cost of 3 or less from your trash.,0
OP03-108-2,OP03-108,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-108_p2.png?250502,2,Charlotte Cracker,Yellow,OP03,5000.0,4,1000.0,"[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power.(This card deals 2 damage.)",[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-108-0,OP03-108,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-108_r1.png?250502,0,Charlotte Cracker,Yellow,OP03,5000.0,4,1000.0,"[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power.(This card deals 2 damage.)",[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-110-2,OP03-110,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p2.png?250502,2,Charlotte Smoothie,Yellow,OP03,5000.0,4,1000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.,[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-110-3,OP03-110,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p3.png?250502,3,Charlotte Smoothie,Yellow,OP03,5000.0,4,1000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.,[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-110-4,OP03-110,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_p4.png?250502,4,Charlotte Smoothie,Yellow,OP03,5000.0,4,1000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.,[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-110-0,OP03-110,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-110_r1.png?250502,0,Charlotte Smoothie,Yellow,OP03,5000.0,4,1000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power during this battle.,[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-113-2,OP03-113,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_p2.png?250502,2,Charlotte Perospero,Yellow,OP03,5000.0,3,,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-113-0,OP03-113,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_r1.png?250502,0,Charlotte Perospero,Yellow,OP03,5000.0,3,,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] You may trash 1 card from your hand: Play this card.,0
OP03-116-2,OP03-116,UC,Merfolk,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p2.png?250502,2,Shirahoshi,Yellow,OP03,,5,1000.0,[On Play] Draw 3 cards and trash 2 cards from your hand.,[Trigger] Play this card.,0
OP03-116-3,OP03-116,UC,Merfolk,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p3.png?250502,3,Shirahoshi,Yellow,OP03,,5,1000.0,[On Play] Draw 3 cards and trash 2 cards from your hand.,[Trigger] Play this card.,0
OP03-116-0,OP03-116,UC,Merfolk,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_r1.png?250502,0,Shirahoshi,Yellow,OP03,,5,1000.0,[On Play] Draw 3 cards and trash 2 cards from your hand.,[Trigger] Play this card.,0
OP03-121-4,OP03-121,C,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p4.png?250502,4,Thunder Bolt,Yellow,OP03,,2,,[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP03-121-5,OP03-121,C,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p5.png?250502,5,Thunder Bolt,Yellow,OP03,,2,,[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP03-121-0,OP03-121,C,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_r1.png?250502,0,Thunder Bolt,Yellow,OP03,,2,,[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP03-122-0,OP03-122,SEC,Sniper Island,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_r1.png?250502,0,Sogeking,Blue,OP03,6000.0,7,1000.0,"Also treat this card's name as [Usopp] according to the rules.[On Play] Return up to 1 Character with a cost of 6 or less to the owner's hand. Then, draw 2 cards and trash 2 cards from your hand.",,0
OP03-123-3,OP03-123,SEC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p3.png?250502,3,Charlotte Katakuri,Yellow,OP03,8000.0,8,,[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.,,0
OP03-123-0,OP03-123,SEC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_r1.png?250502,0,Charlotte Katakuri,Yellow,OP03,8000.0,8,,[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.,,0
OP04-029-1,OP04-029,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p1.png?250502,1,Dellinger,Green,OP04,4000.0,3,1000.0,[End of Your Turn] Set up to 1 of your DON!! cards as active.,,0
OP04-029-2,OP04-029,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p2.png?250502,2,Dellinger,Green,OP04,4000.0,3,1000.0,[End of Your Turn] Set up to 1 of your DON!! cards as active.,,0
OP04-029-0,OP04-029,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_r1.png?250502,0,Dellinger,Green,OP04,4000.0,3,1000.0,[End of Your Turn] Set up to 1 of your DON!! cards as active.,,0
OP04-031-2,OP04-031,SR,The Seven Warlords of the Sea;Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_p2.png?250502,2,Donquixote Doflamingo,Green,OP04,10000.0,10,,[On Play] Up to a total of 3 of your opponent's rested Leader and Character cards will not become active in your opponent's next Refresh Phase.,,0
OP04-031-0,OP04-031,SR,The Seven Warlords of the Sea;Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_r1.png?250502,0,Donquixote Doflamingo,Green,OP04,10000.0,10,,[On Play] Up to a total of 3 of your opponent's rested Leader and Character cards will not become active in your opponent's next Refresh Phase.,,0
OP04-032-1,OP04-032,UC,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p1.png?250502,1,Baby 5,Green,OP04,1000.0,1,2000.0,[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.,,0
OP04-032-2,OP04-032,UC,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p2.png?250502,2,Baby 5,Green,OP04,1000.0,1,2000.0,[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.,,0
OP04-032-0,OP04-032,UC,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_r1.png?250502,0,Baby 5,Green,OP04,1000.0,1,2000.0,[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.,,0
OP04-036-1,OP04-036,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p1.png?250502,1,Donquixote Family,Green,OP04,,1,,"[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Counter] effect.,0
OP04-036-2,OP04-036,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p2.png?250502,2,Donquixote Family,Green,OP04,,1,,"[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Counter] effect.,0
OP04-036-0,OP04-036,C,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_r1.png?250502,0,Donquixote Family,Green,OP04,,1,,"[Counter] Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Counter] effect.,0
OP04-044-3,OP04-044,SR,The Four Emperors;Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p3.png?250502,3,Kaido,Blue,OP04,12000.0,10,,[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.,,0
OP04-044-0,OP04-044,SR,The Four Emperors;Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_r1.png?250502,0,Kaido,Blue,OP04,12000.0,10,,[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.,,0
OP04-056-1,OP04-056,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p1.png?250502,1,Gum-Gum Red Roc,Blue,OP04,,6,,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.,0
OP04-056-2,OP04-056,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p2.png?250502,2,Gum-Gum Red Roc,Blue,OP04,,6,,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.,0
OP04-056-3,OP04-056,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p3.png?250502,3,Gum-Gum Red Roc,Blue,OP04,,6,,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.,0
OP04-056-0,OP04-056,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_r1.png?250502,0,Gum-Gum Red Roc,Blue,OP04,,6,,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.,0
OP04-083-0,OP04-083,SR,Dressrosa;Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083_r1.png?250502,0,Sabo,Black,OP04,6000.0,5,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",,0
OP04-089-1,OP04-089,R,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p1.png?250502,1,Bartolomeo,Black,OP04,3000.0,3,2000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP04-089-2,OP04-089,R,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p2.png?250502,2,Bartolomeo,Black,OP04,3000.0,3,2000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP04-089-3,OP04-089,R,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_p3.png?250502,3,Bartolomeo,Black,OP04,3000.0,3,2000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP04-089-0,OP04-089,R,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-089_r1.png?250502,0,Bartolomeo,Black,OP04,3000.0,3,2000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP04-095-2,OP04-095,C,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095_p2.png?250502,2,Barrier!!,Black,OP04,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP04-095-3,OP04-095,C,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095_p3.png?250502,3,Barrier!!,Black,OP04,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP04-095-0,OP04-095,C,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095_r1.png?250502,0,Barrier!!,Black,OP04,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP04-100-3,OP04-100,R,Firetank Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100_p3.png?250502,3,"Capone""Gang""Bege",Yellow,OP04,3000.0,3,2000.0,-,[Trigger] Up to 1 of your opponent's Leader or Character cards cannot attack during this turn.,0
OP04-100-4,OP04-100,R,Firetank Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100_p4.png?250502,4,"Capone""Gang""Bege",Yellow,OP04,3000.0,3,2000.0,-,[Trigger] Up to 1 of your opponent's Leader or Character cards cannot attack during this turn.,0
OP04-100-5,OP04-100,R,Firetank Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-100_p5.png?250502,5,"Capone""Gang""Bege",Yellow,OP04,3000.0,3,2000.0,-,[Trigger] Up to 1 of your opponent's Leader or Character cards cannot attack during this turn.,0
